,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,pH,sulphates,alcohol,label
40494,2,1,3,2,0,2,3,2,0
40495,2,1,3,2,0,2,3,3,1
40496,2,1,3,2,0,3,0,0,0
40497,2,1,3,2,0,3,0,1,0
40498,2,1,3,2,0,3,0,2,0
40499,2,1,3,2,0,3,0,3,2
40500,2,1,3,2,0,3,1,0,0
40501,2,1,3,2,0,3,1,1,0
40502,2,1,3,2,0,3,1,2,0
40503,2,1,3,2,0,3,1,3,0
40504,2,1,3,2,0,3,2,0,0
40505,2,1,3,2,0,3,2,1,0
40506,2,1,3,2,0,3,2,2,0
40507,2,1,3,2,0,3,2,3,0
40508,2,1,3,2,0,3,3,0,0
40509,2,1,3,2,0,3,3,1,0
40510,2,1,3,2,0,3,3,2,0
40511,2,1,3,2,0,3,3,3,0
40512,2,1,3,2,1,0,0,0,1
40513,2,1,3,2,1,0,0,1,1
40514,2,1,3,2,1,0,0,2,1
40515,2,1,3,2,1,0,0,3,1
40516,2,1,3,2,1,0,1,0,1
40517,2,1,3,2,1,0,1,1,1
40518,2,1,3,2,1,0,1,2,1
40519,2,1,3,2,1,0,1,3,1
40520,2,1,3,2,1,0,2,0,1
40521,2,1,3,2,1,0,2,1,1
40522,2,1,3,2,1,0,2,2,1
40523,2,1,3,2,1,0,2,3,1
40524,2,1,3,2,1,0,3,0,1
40525,2,1,3,2,1,0,3,1,1
40526,2,1,3,2,1,0,3,2,1
40527,2,1,3,2,1,0,3,3,1
40528,2,1,3,2,1,1,0,0,1
40529,2,1,3,2,1,1,0,1,1
40530,2,1,3,2,1,1,0,2,1
40531,2,1,3,2,1,1,0,3,1
40532,2,1,3,2,1,1,1,0,1
40533,2,1,3,2,1,1,1,1,1
40534,2,1,3,2,1,1,1,2,1
40535,2,1,3,2,1,1,1,3,1
40536,2,1,3,2,1,1,2,0,1
40537,2,1,3,2,1,1,2,1,1
40538,2,1,3,2,1,1,2,2,1
40539,2,1,3,2,1,1,2,3,1
40540,2,1,3,2,1,1,3,0,1
40541,2,1,3,2,1,1,3,1,1
40542,2,1,3,2,1,1,3,2,1
40543,2,1,3,2,1,1,3,3,1
40544,2,1,3,2,1,2,0,0,0
40545,2,1,3,2,1,2,0,1,0
40546,2,1,3,2,1,2,0,2,0
40547,2,1,3,2,1,2,0,3,1
40548,2,1,3,2,1,2,1,0,0
40549,2,1,3,2,1,2,1,1,0
40550,2,1,3,2,1,2,1,2,0
40551,2,1,3,2,1,2,1,3,1
40552,2,1,3,2,1,2,2,0,0
40553,2,1,3,2,1,2,2,1,0
40554,2,1,3,2,1,2,2,2,1
40555,2,1,3,2,1,2,2,3,1
40556,2,1,3,2,1,2,3,0,0
40557,2,1,3,2,1,2,3,1,0
40558,2,1,3,2,1,2,3,2,1
40559,2,1,3,2,1,2,3,3,1
40560,2,1,3,2,1,3,0,0,0
40561,2,1,3,2,1,3,0,1,0
40562,2,1,3,2,1,3,0,2,0
40563,2,1,3,2,1,3,0,3,0
40564,2,1,3,2,1,3,1,0,0
40565,2,1,3,2,1,3,1,1,0
40566,2,1,3,2,1,3,1,2,0
40567,2,1,3,2,1,3,1,3,0
40568,2,1,3,2,1,3,2,0,0
40569,2,1,3,2,1,3,2,1,0
40570,2,1,3,2,1,3,2,2,0
40571,2,1,3,2,1,3,2,3,0
40572,2,1,3,2,1,3,3,0,0
40573,2,1,3,2,1,3,3,1,0
40574,2,1,3,2,1,3,3,2,0
40575,2,1,3,2,1,3,3,3,0
40576,2,1,3,2,2,0,0,0,1
40577,2,1,3,2,2,0,0,1,1
40578,2,1,3,2,2,0,0,2,1
40579,2,1,3,2,2,0,0,3,1
40580,2,1,3,2,2,0,1,0,1
40581,2,1,3,2,2,0,1,1,1
40582,2,1,3,2,2,0,1,2,1
40583,2,1,3,2,2,0,1,3,1
40584,2,1,3,2,2,0,2,0,1
40585,2,1,3,2,2,0,2,1,1
40586,2,1,3,2,2,0,2,2,1
40587,2,1,3,2,2,0,2,3,1
40588,2,1,3,2,2,0,3,0,1
40589,2,1,3,2,2,0,3,1,1
40590,2,1,3,2,2,0,3,2,1
40591,2,1,3,2,2,0,3,3,1
40592,2,1,3,2,2,1,0,0,1
40593,2,1,3,2,2,1,0,1,1
40594,2,1,3,2,2,1,0,2,1
40595,2,1,3,2,2,1,0,3,1
40596,2,1,3,2,2,1,1,0,1
40597,2,1,3,2,2,1,1,1,1
40598,2,1,3,2,2,1,1,2,1
40599,2,1,3,2,2,1,1,3,1
40600,2,1,3,2,2,1,2,0,1
40601,2,1,3,2,2,1,2,1,1
40602,2,1,3,2,2,1,2,2,1
40603,2,1,3,2,2,1,2,3,1
40604,2,1,3,2,2,1,3,0,1
40605,2,1,3,2,2,1,3,1,1
40606,2,1,3,2,2,1,3,2,1
40607,2,1,3,2,2,1,3,3,1
40608,2,1,3,2,2,2,0,0,0
40609,2,1,3,2,2,2,0,1,0
40610,2,1,3,2,2,2,0,2,1
40611,2,1,3,2,2,2,0,3,1
40612,2,1,3,2,2,2,1,0,0
40613,2,1,3,2,2,2,1,1,0
40614,2,1,3,2,2,2,1,2,1
40615,2,1,3,2,2,2,1,3,1
40616,2,1,3,2,2,2,2,0,0
40617,2,1,3,2,2,2,2,1,1
40618,2,1,3,2,2,2,2,2,1
40619,2,1,3,2,2,2,2,3,1
40620,2,1,3,2,2,2,3,0,0
40621,2,1,3,2,2,2,3,1,1
40622,2,1,3,2,2,2,3,2,1
40623,2,1,3,2,2,2,3,3,1
40624,2,1,3,2,2,3,0,0,0
40625,2,1,3,2,2,3,0,1,0
40626,2,1,3,2,2,3,0,2,0
40627,2,1,3,2,2,3,0,3,0
40628,2,1,3,2,2,3,1,0,0
40629,2,1,3,2,2,3,1,1,0
40630,2,1,3,2,2,3,1,2,0
40631,2,1,3,2,2,3,1,3,0
40632,2,1,3,2,2,3,2,0,0
40633,2,1,3,2,2,3,2,1,0
40634,2,1,3,2,2,3,2,2,0
40635,2,1,3,2,2,3,2,3,0
40636,2,1,3,2,2,3,3,0,0
40637,2,1,3,2,2,3,3,1,0
40638,2,1,3,2,2,3,3,2,0
40639,2,1,3,2,2,3,3,3,1
40640,2,1,3,2,3,0,0,0,1
40641,2,1,3,2,3,0,0,1,1
40642,2,1,3,2,3,0,0,2,1
40643,2,1,3,2,3,0,0,3,1
40644,2,1,3,2,3,0,1,0,1
40645,2,1,3,2,3,0,1,1,1
40646,2,1,3,2,3,0,1,2,1
40647,2,1,3,2,3,0,1,3,1
40648,2,1,3,2,3,0,2,0,1
40649,2,1,3,2,3,0,2,1,1
40650,2,1,3,2,3,0,2,2,1
40651,2,1,3,2,3,0,2,3,1
40652,2,1,3,2,3,0,3,0,1
40653,2,1,3,2,3,0,3,1,1
40654,2,1,3,2,3,0,3,2,1
40655,2,1,3,2,3,0,3,3,1
40656,2,1,3,2,3,1,0,0,1
40657,2,1,3,2,3,1,0,1,1
40658,2,1,3,2,3,1,0,2,1
40659,2,1,3,2,3,1,0,3,1
40660,2,1,3,2,3,1,1,0,1
40661,2,1,3,2,3,1,1,1,1
40662,2,1,3,2,3,1,1,2,1
40663,2,1,3,2,3,1,1,3,1
40664,2,1,3,2,3,1,2,0,1
40665,2,1,3,2,3,1,2,1,1
40666,2,1,3,2,3,1,2,2,1
40667,2,1,3,2,3,1,2,3,1
40668,2,1,3,2,3,1,3,0,1
40669,2,1,3,2,3,1,3,1,1
40670,2,1,3,2,3,1,3,2,1
40671,2,1,3,2,3,1,3,3,1
40672,2,1,3,2,3,2,0,0,0
40673,2,1,3,2,3,2,0,1,1
40674,2,1,3,2,3,2,0,2,1
40675,2,1,3,2,3,2,0,3,1
40676,2,1,3,2,3,2,1,0,0
40677,2,1,3,2,3,2,1,1,1
40678,2,1,3,2,3,2,1,2,1
40679,2,1,3,2,3,2,1,3,1
40680,2,1,3,2,3,2,2,0,0
40681,2,1,3,2,3,2,2,1,1
40682,2,1,3,2,3,2,2,2,1
40683,2,1,3,2,3,2,2,3,1
40684,2,1,3,2,3,2,3,0,1
40685,2,1,3,2,3,2,3,1,1
40686,2,1,3,2,3,2,3,2,1
40687,2,1,3,2,3,2,3,3,1
40688,2,1,3,2,3,3,0,0,0
40689,2,1,3,2,3,3,0,1,0
40690,2,1,3,2,3,3,0,2,0
40691,2,1,3,2,3,3,0,3,1
40692,2,1,3,2,3,3,1,0,0
40693,2,1,3,2,3,3,1,1,0
40694,2,1,3,2,3,3,1,2,0
40695,2,1,3,2,3,3,1,3,1
40696,2,1,3,2,3,3,2,0,0
40697,2,1,3,2,3,3,2,1,0
40698,2,1,3,2,3,3,2,2,0
40699,2,1,3,2,3,3,2,3,1
40700,2,1,3,2,3,3,3,0,0
40701,2,1,3,2,3,3,3,1,0
40702,2,1,3,2,3,3,3,2,0
40703,2,1,3,2,3,3,3,3,1
40704,2,1,3,3,0,0,0,0,0
40705,2,1,3,3,0,0,0,1,1
40706,2,1,3,3,0,0,0,2,1
40707,2,1,3,3,0,0,0,3,1
40708,2,1,3,3,0,0,1,0,0
40709,2,1,3,3,0,0,1,1,1
40710,2,1,3,3,0,0,1,2,1
40711,2,1,3,3,0,0,1,3,1
40712,2,1,3,3,0,0,2,0,1
40713,2,1,3,3,0,0,2,1,1
40714,2,1,3,3,0,0,2,2,1
40715,2,1,3,3,0,0,2,3,1
40716,2,1,3,3,0,0,3,0,1
40717,2,1,3,3,0,0,3,1,1
40718,2,1,3,3,0,0,3,2,1
40719,2,1,3,3,0,0,3,3,1
40720,2,1,3,3,0,1,0,0,0
40721,2,1,3,3,0,1,0,1,0
40722,2,1,3,3,0,1,0,2,0
40723,2,1,3,3,0,1,0,3,1
40724,2,1,3,3,0,1,1,0,0
40725,2,1,3,3,0,1,1,1,0
40726,2,1,3,3,0,1,1,2,0
40727,2,1,3,3,0,1,1,3,1
40728,2,1,3,3,0,1,2,0,0
40729,2,1,3,3,0,1,2,1,0
40730,2,1,3,3,0,1,2,2,0
40731,2,1,3,3,0,1,2,3,1
40732,2,1,3,3,0,1,3,0,0
40733,2,1,3,3,0,1,3,1,0
40734,2,1,3,3,0,1,3,2,0
40735,2,1,3,3,0,1,3,3,1
40736,2,1,3,3,0,2,0,0,0
40737,2,1,3,3,0,2,0,1,0
40738,2,1,3,3,0,2,0,2,0
40739,2,1,3,3,0,2,0,3,0
40740,2,1,3,3,0,2,1,0,0
40741,2,1,3,3,0,2,1,1,0
40742,2,1,3,3,0,2,1,2,0
40743,2,1,3,3,0,2,1,3,0
40744,2,1,3,3,0,2,2,0,0
40745,2,1,3,3,0,2,2,1,0
40746,2,1,3,3,0,2,2,2,0
40747,2,1,3,3,0,2,2,3,0
40748,2,1,3,3,0,2,3,0,0
40749,2,1,3,3,0,2,3,1,0
40750,2,1,3,3,0,2,3,2,0
40751,2,1,3,3,0,2,3,3,0
40752,2,1,3,3,0,3,0,0,0
40753,2,1,3,3,0,3,0,1,0
40754,2,1,3,3,0,3,0,2,0
40755,2,1,3,3,0,3,0,3,0
40756,2,1,3,3,0,3,1,0,0
40757,2,1,3,3,0,3,1,1,0
40758,2,1,3,3,0,3,1,2,0
40759,2,1,3,3,0,3,1,3,0
40760,2,1,3,3,0,3,2,0,0
40761,2,1,3,3,0,3,2,1,0
40762,2,1,3,3,0,3,2,2,0
40763,2,1,3,3,0,3,2,3,0
40764,2,1,3,3,0,3,3,0,0
40765,2,1,3,3,0,3,3,1,0
40766,2,1,3,3,0,3,3,2,0
40767,2,1,3,3,0,3,3,3,0
40768,2,1,3,3,1,0,0,0,1
40769,2,1,3,3,1,0,0,1,1
40770,2,1,3,3,1,0,0,2,1
40771,2,1,3,3,1,0,0,3,1
40772,2,1,3,3,1,0,1,0,1
40773,2,1,3,3,1,0,1,1,1
40774,2,1,3,3,1,0,1,2,1
40775,2,1,3,3,1,0,1,3,1
40776,2,1,3,3,1,0,2,0,1
40777,2,1,3,3,1,0,2,1,1
40778,2,1,3,3,1,0,2,2,1
40779,2,1,3,3,1,0,2,3,1
40780,2,1,3,3,1,0,3,0,1
40781,2,1,3,3,1,0,3,1,1
40782,2,1,3,3,1,0,3,2,1
40783,2,1,3,3,1,0,3,3,1
40784,2,1,3,3,1,1,0,0,0
40785,2,1,3,3,1,1,0,1,0
40786,2,1,3,3,1,1,0,2,1
40787,2,1,3,3,1,1,0,3,1
40788,2,1,3,3,1,1,1,0,0
40789,2,1,3,3,1,1,1,1,0
40790,2,1,3,3,1,1,1,2,1
40791,2,1,3,3,1,1,1,3,1
40792,2,1,3,3,1,1,2,0,0
40793,2,1,3,3,1,1,2,1,0
40794,2,1,3,3,1,1,2,2,1
40795,2,1,3,3,1,1,2,3,1
40796,2,1,3,3,1,1,3,0,0
40797,2,1,3,3,1,1,3,1,0
40798,2,1,3,3,1,1,3,2,1
40799,2,1,3,3,1,1,3,3,1
40800,2,1,3,3,1,2,0,0,0
40801,2,1,3,3,1,2,0,1,0
40802,2,1,3,3,1,2,0,2,0
40803,2,1,3,3,1,2,0,3,0
40804,2,1,3,3,1,2,1,0,0
40805,2,1,3,3,1,2,1,1,0
40806,2,1,3,3,1,2,1,2,0
40807,2,1,3,3,1,2,1,3,0
40808,2,1,3,3,1,2,2,0,0
40809,2,1,3,3,1,2,2,1,0
40810,2,1,3,3,1,2,2,2,0
40811,2,1,3,3,1,2,2,3,0
40812,2,1,3,3,1,2,3,0,0
40813,2,1,3,3,1,2,3,1,0
40814,2,1,3,3,1,2,3,2,0
40815,2,1,3,3,1,2,3,3,0
40816,2,1,3,3,1,3,0,0,0
40817,2,1,3,3,1,3,0,1,0
40818,2,1,3,3,1,3,0,2,0
40819,2,1,3,3,1,3,0,3,0
40820,2,1,3,3,1,3,1,0,0
40821,2,1,3,3,1,3,1,1,0
40822,2,1,3,3,1,3,1,2,0
40823,2,1,3,3,1,3,1,3,0
40824,2,1,3,3,1,3,2,0,0
40825,2,1,3,3,1,3,2,1,0
40826,2,1,3,3,1,3,2,2,0
40827,2,1,3,3,1,3,2,3,0
40828,2,1,3,3,1,3,3,0,0
40829,2,1,3,3,1,3,3,1,0
40830,2,1,3,3,1,3,3,2,0
40831,2,1,3,3,1,3,3,3,0
40832,2,1,3,3,2,0,0,0,1
40833,2,1,3,3,2,0,0,1,1
40834,2,1,3,3,2,0,0,2,1
40835,2,1,3,3,2,0,0,3,1
40836,2,1,3,3,2,0,1,0,1
40837,2,1,3,3,2,0,1,1,1
40838,2,1,3,3,2,0,1,2,1
40839,2,1,3,3,2,0,1,3,1
40840,2,1,3,3,2,0,2,0,1
40841,2,1,3,3,2,0,2,1,1
40842,2,1,3,3,2,0,2,2,1
40843,2,1,3,3,2,0,2,3,1
40844,2,1,3,3,2,0,3,0,1
40845,2,1,3,3,2,0,3,1,1
40846,2,1,3,3,2,0,3,2,1
40847,2,1,3,3,2,0,3,3,1
40848,2,1,3,3,2,1,0,0,0
40849,2,1,3,3,2,1,0,1,1
40850,2,1,3,3,2,1,0,2,1
40851,2,1,3,3,2,1,0,3,1
40852,2,1,3,3,2,1,1,0,0
40853,2,1,3,3,2,1,1,1,1
40854,2,1,3,3,2,1,1,2,1
40855,2,1,3,3,2,1,1,3,1
40856,2,1,3,3,2,1,2,0,0
40857,2,1,3,3,2,1,2,1,1
40858,2,1,3,3,2,1,2,2,1
40859,2,1,3,3,2,1,2,3,1
40860,2,1,3,3,2,1,3,0,0
40861,2,1,3,3,2,1,3,1,1
40862,2,1,3,3,2,1,3,2,1
40863,2,1,3,3,2,1,3,3,1
40864,2,1,3,3,2,2,0,0,0
40865,2,1,3,3,2,2,0,1,0
40866,2,1,3,3,2,2,0,2,0
40867,2,1,3,3,2,2,0,3,1
40868,2,1,3,3,2,2,1,0,0
40869,2,1,3,3,2,2,1,1,0
40870,2,1,3,3,2,2,1,2,0
40871,2,1,3,3,2,2,1,3,1
40872,2,1,3,3,2,2,2,0,0
40873,2,1,3,3,2,2,2,1,0
40874,2,1,3,3,2,2,2,2,0
40875,2,1,3,3,2,2,2,3,1
40876,2,1,3,3,2,2,3,0,0
40877,2,1,3,3,2,2,3,1,0
40878,2,1,3,3,2,2,3,2,0
40879,2,1,3,3,2,2,3,3,1
40880,2,1,3,3,2,3,0,0,0
40881,2,1,3,3,2,3,0,1,0
40882,2,1,3,3,2,3,0,2,0
40883,2,1,3,3,2,3,0,3,0
40884,2,1,3,3,2,3,1,0,0
40885,2,1,3,3,2,3,1,1,0
40886,2,1,3,3,2,3,1,2,0
40887,2,1,3,3,2,3,1,3,0
40888,2,1,3,3,2,3,2,0,0
40889,2,1,3,3,2,3,2,1,0
40890,2,1,3,3,2,3,2,2,0
40891,2,1,3,3,2,3,2,3,0
40892,2,1,3,3,2,3,3,0,0
40893,2,1,3,3,2,3,3,1,0
40894,2,1,3,3,2,3,3,2,0
40895,2,1,3,3,2,3,3,3,0
40896,2,1,3,3,3,0,0,0,1
40897,2,1,3,3,3,0,0,1,1
40898,2,1,3,3,3,0,0,2,1
40899,2,1,3,3,3,0,0,3,1
40900,2,1,3,3,3,0,1,0,1
40901,2,1,3,3,3,0,1,1,1
40902,2,1,3,3,3,0,1,2,1
40903,2,1,3,3,3,0,1,3,1
40904,2,1,3,3,3,0,2,0,1
40905,2,1,3,3,3,0,2,1,1
40906,2,1,3,3,3,0,2,2,1
40907,2,1,3,3,3,0,2,3,1
40908,2,1,3,3,3,0,3,0,1
40909,2,1,3,3,3,0,3,1,1
40910,2,1,3,3,3,0,3,2,1
40911,2,1,3,3,3,0,3,3,1
40912,2,1,3,3,3,1,0,0,1
40913,2,1,3,3,3,1,0,1,1
40914,2,1,3,3,3,1,0,2,1
40915,2,1,3,3,3,1,0,3,1
40916,2,1,3,3,3,1,1,0,1
40917,2,1,3,3,3,1,1,1,1
40918,2,1,3,3,3,1,1,2,1
40919,2,1,3,3,3,1,1,3,1
40920,2,1,3,3,3,1,2,0,1
40921,2,1,3,3,3,1,2,1,1
40922,2,1,3,3,3,1,2,2,1
40923,2,1,3,3,3,1,2,3,1
40924,2,1,3,3,3,1,3,0,1
40925,2,1,3,3,3,1,3,1,1
40926,2,1,3,3,3,1,3,2,1
40927,2,1,3,3,3,1,3,3,1
40928,2,1,3,3,3,2,0,0,0
40929,2,1,3,3,3,2,0,1,0
40930,2,1,3,3,3,2,0,2,1
40931,2,1,3,3,3,2,0,3,1
40932,2,1,3,3,3,2,1,0,0
40933,2,1,3,3,3,2,1,1,0
40934,2,1,3,3,3,2,1,2,1
40935,2,1,3,3,3,2,1,3,1
40936,2,1,3,3,3,2,2,0,0
40937,2,1,3,3,3,2,2,1,0
40938,2,1,3,3,3,2,2,2,1
40939,2,1,3,3,3,2,2,3,1
40940,2,1,3,3,3,2,3,0,0
40941,2,1,3,3,3,2,3,1,0
40942,2,1,3,3,3,2,3,2,1
40943,2,1,3,3,3,2,3,3,1
40944,2,1,3,3,3,3,0,0,0
40945,2,1,3,3,3,3,0,1,0
40946,2,1,3,3,3,3,0,2,0
40947,2,1,3,3,3,3,0,3,0
40948,2,1,3,3,3,3,1,0,0
40949,2,1,3,3,3,3,1,1,0
40950,2,1,3,3,3,3,1,2,0
40951,2,1,3,3,3,3,1,3,0
40952,2,1,3,3,3,3,2,0,0
40953,2,1,3,3,3,3,2,1,0
40954,2,1,3,3,3,3,2,2,0
40955,2,1,3,3,3,3,2,3,0
40956,2,1,3,3,3,3,3,0,0
40957,2,1,3,3,3,3,3,1,0
40958,2,1,3,3,3,3,3,2,0
40959,2,1,3,3,3,3,3,3,0
40960,2,2,0,0,0,0,0,0,1
40961,2,2,0,0,0,0,0,1,1
40962,2,2,0,0,0,0,0,2,1
40963,2,2,0,0,0,0,0,3,1
40964,2,2,0,0,0,0,1,0,1
40965,2,2,0,0,0,0,1,1,1
40966,2,2,0,0,0,0,1,2,1
40967,2,2,0,0,0,0,1,3,1
40968,2,2,0,0,0,0,2,0,1
40969,2,2,0,0,0,0,2,1,1
40970,2,2,0,0,0,0,2,2,1
40971,2,2,0,0,0,0,2,3,1
40972,2,2,0,0,0,0,3,0,1
40973,2,2,0,0,0,0,3,1,1
40974,2,2,0,0,0,0,3,2,1
40975,2,2,0,0,0,0,3,3,1
40976,2,2,0,0,0,1,0,0,1
40977,2,2,0,0,0,1,0,1,1
40978,2,2,0,0,0,1,0,2,2
40979,2,2,0,0,0,1,0,3,2
40980,2,2,0,0,0,1,1,0,1
40981,2,2,0,0,0,1,1,1,1
40982,2,2,0,0,0,1,1,2,1
40983,2,2,0,0,0,1,1,3,1
40984,2,2,0,0,0,1,2,0,1
40985,2,2,0,0,0,1,2,1,1
40986,2,2,0,0,0,1,2,2,1
40987,2,2,0,0,0,1,2,3,1
40988,2,2,0,0,0,1,3,0,1
40989,2,2,0,0,0,1,3,1,1
40990,2,2,0,0,0,1,3,2,1
40991,2,2,0,0,0,1,3,3,1
40992,2,2,0,0,0,2,0,0,0
40993,2,2,0,0,0,2,0,1,2
40994,2,2,0,0,0,2,0,2,2
40995,2,2,0,0,0,2,0,3,2
40996,2,2,0,0,0,2,1,0,0
40997,2,2,0,0,0,2,1,1,0
40998,2,2,0,0,0,2,1,2,1
40999,2,2,0,0,0,2,1,3,1
41000,2,2,0,0,0,2,2,0,0
41001,2,2,0,0,0,2,2,1,0
41002,2,2,0,0,0,2,2,2,1
41003,2,2,0,0,0,2,2,3,1
41004,2,2,0,0,0,2,3,0,0
41005,2,2,0,0,0,2,3,1,0
41006,2,2,0,0,0,2,3,2,1
41007,2,2,0,0,0,2,3,3,1
41008,2,2,0,0,0,3,0,0,2
41009,2,2,0,0,0,3,0,1,2
41010,2,2,0,0,0,3,0,2,2
41011,2,2,0,0,0,3,0,3,2
41012,2,2,0,0,0,3,1,0,0
41013,2,2,0,0,0,3,1,1,0
41014,2,2,0,0,0,3,1,2,2
41015,2,2,0,0,0,3,1,3,2
41016,2,2,0,0,0,3,2,0,0
41017,2,2,0,0,0,3,2,1,0
41018,2,2,0,0,0,3,2,2,0
41019,2,2,0,0,0,3,2,3,0
41020,2,2,0,0,0,3,3,0,0
41021,2,2,0,0,0,3,3,1,0
41022,2,2,0,0,0,3,3,2,0
41023,2,2,0,0,0,3,3,3,0
41024,2,2,0,0,1,0,0,0,1
41025,2,2,0,0,1,0,0,1,1
41026,2,2,0,0,1,0,0,2,1
41027,2,2,0,0,1,0,0,3,1
41028,2,2,0,0,1,0,1,0,1
41029,2,2,0,0,1,0,1,1,1
41030,2,2,0,0,1,0,1,2,1
41031,2,2,0,0,1,0,1,3,1
41032,2,2,0,0,1,0,2,0,1
41033,2,2,0,0,1,0,2,1,1
41034,2,2,0,0,1,0,2,2,1
41035,2,2,0,0,1,0,2,3,1
41036,2,2,0,0,1,0,3,0,1
41037,2,2,0,0,1,0,3,1,1
41038,2,2,0,0,1,0,3,2,1
41039,2,2,0,0,1,0,3,3,1
41040,2,2,0,0,1,1,0,0,1
41041,2,2,0,0,1,1,0,1,1
41042,2,2,0,0,1,1,0,2,1
41043,2,2,0,0,1,1,0,3,2
41044,2,2,0,0,1,1,1,0,1
41045,2,2,0,0,1,1,1,1,1
41046,2,2,0,0,1,1,1,2,1
41047,2,2,0,0,1,1,1,3,1
41048,2,2,0,0,1,1,2,0,1
41049,2,2,0,0,1,1,2,1,1
41050,2,2,0,0,1,1,2,2,1
41051,2,2,0,0,1,1,2,3,1
41052,2,2,0,0,1,1,3,0,1
41053,2,2,0,0,1,1,3,1,1
41054,2,2,0,0,1,1,3,2,1
41055,2,2,0,0,1,1,3,3,1
41056,2,2,0,0,1,2,0,0,0
41057,2,2,0,0,1,2,0,1,2
41058,2,2,0,0,1,2,0,2,2
41059,2,2,0,0,1,2,0,3,2
41060,2,2,0,0,1,2,1,0,0
41061,2,2,0,0,1,2,1,1,1
41062,2,2,0,0,1,2,1,2,1
41063,2,2,0,0,1,2,1,3,1
41064,2,2,0,0,1,2,2,0,0
41065,2,2,0,0,1,2,2,1,1
41066,2,2,0,0,1,2,2,2,1
41067,2,2,0,0,1,2,2,3,1
41068,2,2,0,0,1,2,3,0,0
41069,2,2,0,0,1,2,3,1,1
41070,2,2,0,0,1,2,3,2,1
41071,2,2,0,0,1,2,3,3,1
41072,2,2,0,0,1,3,0,0,2
41073,2,2,0,0,1,3,0,1,2
41074,2,2,0,0,1,3,0,2,2
41075,2,2,0,0,1,3,0,3,2
41076,2,2,0,0,1,3,1,0,0
41077,2,2,0,0,1,3,1,1,0
41078,2,2,0,0,1,3,1,2,0
41079,2,2,0,0,1,3,1,3,2
41080,2,2,0,0,1,3,2,0,0
41081,2,2,0,0,1,3,2,1,0
41082,2,2,0,0,1,3,2,2,0
41083,2,2,0,0,1,3,2,3,1
41084,2,2,0,0,1,3,3,0,0
41085,2,2,0,0,1,3,3,1,0
41086,2,2,0,0,1,3,3,2,0
41087,2,2,0,0,1,3,3,3,1
41088,2,2,0,0,2,0,0,0,1
41089,2,2,0,0,2,0,0,1,1
41090,2,2,0,0,2,0,0,2,1
41091,2,2,0,0,2,0,0,3,1
41092,2,2,0,0,2,0,1,0,1
41093,2,2,0,0,2,0,1,1,1
41094,2,2,0,0,2,0,1,2,1
41095,2,2,0,0,2,0,1,3,1
41096,2,2,0,0,2,0,2,0,1
41097,2,2,0,0,2,0,2,1,1
41098,2,2,0,0,2,0,2,2,1
41099,2,2,0,0,2,0,2,3,1
41100,2,2,0,0,2,0,3,0,1
41101,2,2,0,0,2,0,3,1,1
41102,2,2,0,0,2,0,3,2,1
41103,2,2,0,0,2,0,3,3,1
41104,2,2,0,0,2,1,0,0,1
41105,2,2,0,0,2,1,0,1,1
41106,2,2,0,0,2,1,0,2,1
41107,2,2,0,0,2,1,0,3,1
41108,2,2,0,0,2,1,1,0,1
41109,2,2,0,0,2,1,1,1,1
41110,2,2,0,0,2,1,1,2,1
41111,2,2,0,0,2,1,1,3,1
41112,2,2,0,0,2,1,2,0,1
41113,2,2,0,0,2,1,2,1,1
41114,2,2,0,0,2,1,2,2,1
41115,2,2,0,0,2,1,2,3,1
41116,2,2,0,0,2,1,3,0,1
41117,2,2,0,0,2,1,3,1,1
41118,2,2,0,0,2,1,3,2,1
41119,2,2,0,0,2,1,3,3,1
41120,2,2,0,0,2,2,0,0,1
41121,2,2,0,0,2,2,0,1,1
41122,2,2,0,0,2,2,0,2,1
41123,2,2,0,0,2,2,0,3,2
41124,2,2,0,0,2,2,1,0,1
41125,2,2,0,0,2,2,1,1,1
41126,2,2,0,0,2,2,1,2,1
41127,2,2,0,0,2,2,1,3,1
41128,2,2,0,0,2,2,2,0,1
41129,2,2,0,0,2,2,2,1,1
41130,2,2,0,0,2,2,2,2,1
41131,2,2,0,0,2,2,2,3,1
41132,2,2,0,0,2,2,3,0,1
41133,2,2,0,0,2,2,3,1,1
41134,2,2,0,0,2,2,3,2,1
41135,2,2,0,0,2,2,3,3,1
41136,2,2,0,0,2,3,0,0,0
41137,2,2,0,0,2,3,0,1,2
41138,2,2,0,0,2,3,0,2,2
41139,2,2,0,0,2,3,0,3,2
41140,2,2,0,0,2,3,1,0,0
41141,2,2,0,0,2,3,1,1,0
41142,2,2,0,0,2,3,1,2,0
41143,2,2,0,0,2,3,1,3,1
41144,2,2,0,0,2,3,2,0,0
41145,2,2,0,0,2,3,2,1,0
41146,2,2,0,0,2,3,2,2,1
41147,2,2,0,0,2,3,2,3,1
41148,2,2,0,0,2,3,3,0,0
41149,2,2,0,0,2,3,3,1,0
41150,2,2,0,0,2,3,3,2,1
41151,2,2,0,0,2,3,3,3,1
41152,2,2,0,0,3,0,0,0,1
41153,2,2,0,0,3,0,0,1,1
41154,2,2,0,0,3,0,0,2,1
41155,2,2,0,0,3,0,0,3,1
41156,2,2,0,0,3,0,1,0,1
